location,sex,age,cause_id,year,val,last_update
High SDI,Female,10-14 years,499,2009,55.46693059,12/31/2019
High SDI,Male,15-19 years,499,2009,210.1471528,12/31/2019
High SDI,Female,15-19 years,499,2009,81.206671,12/31/2019
High SDI,Male,20-24 years,499,2009,321.0246352,12/31/2019
High SDI,Female,20-24 years,499,2009,121.1887903,12/31/2019
High SDI,Male,25-29 years,499,2009,441.5584828,12/31/2019
High SDI,Female,25-29 years,499,2009,166.1674224,12/31/2019
High SDI,Male,30-34 years,499,2009,562.3016015,12/31/2019
High SDI,Female,30-34 years,499,2009,212.1022678,12/31/2019
High SDI,Male,35-39 years,499,2009,850.1277374,12/31/2019
High SDI,Female,35-39 years,499,2009,310.0355103,12/31/2019
High SDI,Male,40-44 years,499,2009,1243.244006,12/31/2019
High SDI,Female,40-44 years,499,2009,437.2158828,12/31/2019
High SDI,Male,45-49 years,499,2009,1804.864475,12/31/2019
High SDI,Female,45-49 years,499,2009,652.1544057,12/31/2019
High SDI,Male,50-54 years,499,2009,2354.824232,12/31/2019
High SDI,Female,50-54 years,499,2009,825.4613972,12/31/2019
High SDI,Male,55-59 years,499,2009,2889.10883,12/31/2019
High SDI,Female,55-59 years,499,2009,1027.890506,12/31/2019
High SDI,Male,60-64 years,499,2009,3247.407154,12/31/2019
High SDI,Female,60-64 years,499,2009,1238.244606,12/31/2019
High SDI,Male,65-69 years,499,2009,3610.775513,12/31/2019
High SDI,Female,65-69 years,499,2009,1517.944514,12/31/2019
High SDI,Male,70-74 years,499,2009,3980.912377,12/31/2019
High SDI,Female,70-74 years,499,2009,2060.420748,12/31/2019
High SDI,Male,75-79 years,499,2009,4588.38289,12/31/2019
High SDI,Female,75-79 years,499,2009,3068.795709,12/31/2019
High SDI,Male,80+ years,499,2009,12514.40432,12/31/2019
High SDI,Female,80+ years,499,2009,20519.26651,12/31/2019
High SDI,Male,30-34 years,500,2009,6.047893389,12/31/2019
High SDI,Female,30-34 years,500,2009,4.080945322,12/31/2019
High SDI,Male,35-39 years,500,2009,11.21566332,12/31/2019
High SDI,Female,35-39 years,500,2009,5.645234261,12/31/2019
High SDI,Male,40-44 years,500,2009,67.10968948,12/31/2019
High SDI,Female,40-44 years,500,2009,27.54594456,12/31/2019
High SDI,Male,45-49 years,500,2009,135.9883873,12/31/2019
High SDI,Female,45-49 years,500,2009,56.62978802,12/31/2019
High SDI,Male,50-54 years,500,2009,273.7769336,12/31/2019
High SDI,Female,50-54 years,500,2009,117.2046406,12/31/2019
High SDI,Male,55-59 years,500,2009,553.4796661,12/31/2019
High SDI,Female,55-59 years,500,2009,256.7876404,12/31/2019
High SDI,Male,60-64 years,500,2009,995.2829948,12/31/2019
High SDI,Female,60-64 years,500,2009,526.9390898,12/31/2019
High SDI,Male,65-69 years,500,2009,1573.547383,12/31/2019
High SDI,Female,65-69 years,500,2009,1008.41802,12/31/2019
High SDI,Male,70-74 years,500,2009,2749.205602,12/31/2019
High SDI,Female,70-74 years,500,2009,2228.765702,12/31/2019
High SDI,Male,75-79 years,500,2009,4365.289052,12/31/2019
High SDI,Female,75-79 years,500,2009,4548.36423,12/31/2019
High SDI,Male,80+ years,500,2009,20580.7608,12/31/2019
High SDI,Female,80+ years,500,2009,41196.45863,12/31/2019
High SDI,Male,40-44 years,502,2009,25.28909433,12/31/2019
High SDI,Female,40-44 years,502,2009,24.60852402,12/31/2019
High SDI,Male,45-49 years,502,2009,69.73688688,12/31/2019
High SDI,Female,45-49 years,502,2009,50.81900313,12/31/2019
High SDI,Male,50-54 years,502,2009,172.639355,12/31/2019
High SDI,Female,50-54 years,502,2009,110.5095467,12/31/2019
High SDI,Male,55-59 years,502,2009,324.1779813,12/31/2019
High SDI,Female,55-59 years,502,2009,185.2768154,12/31/2019
High SDI,Male,60-64 years,502,2009,586.4111522,12/31/2019
High SDI,Female,60-64 years,502,2009,314.6164638,12/31/2019
High SDI,Male,65-69 years,502,2009,894.7002459,12/31/2019
High SDI,Female,65-69 years,502,2009,480.1921533,12/31/2019
High SDI,Male,70-74 years,502,2009,1361.611662,12/31/2019
High SDI,Female,70-74 years,502,2009,799.1514136,12/31/2019
High SDI,Male,75-79 years,502,2009,1858.243655,12/31/2019
High SDI,Female,75-79 years,502,2009,1420.721987,12/31/2019
High SDI,Male,80+ years,502,2009,6123.964536,12/31/2019
High SDI,Female,80+ years,502,2009,11154.63453,12/31/2019
High SDI,Male,<5 years,503,2009,15.12072027,12/31/2019
High SDI,Female,<5 years,503,2009,12.36504278,12/31/2019
High SDI,Male,5-9 years,503,2009,3.77692216,12/31/2019
High SDI,Female,5-9 years,503,2009,3.438352226,12/31/2019
High SDI,Male,10-14 years,503,2009,5.716941887,12/31/2019
High SDI,Female,10-14 years,503,2009,4.781394141,12/31/2019
High SDI,Male,15-19 years,503,2009,13.98592624,12/31/2019
High SDI,Female,15-19 years,503,2009,10.73635808,12/31/2019
High SDI,Male,20-24 years,503,2009,38.00365191,12/31/2019
High SDI,Female,20-24 years,503,2009,24.94426685,12/31/2019
High SDI,Male,25-29 years,503,2009,62.80596369,12/31/2019
High SDI,Female,25-29 years,503,2009,42.24085766,12/31/2019
High SDI,Male,30-34 years,503,2009,91.1661416,12/31/2019
High SDI,Female,30-34 years,503,2009,45.35887084,12/31/2019
High SDI,Male,35-39 years,503,2009,129.6914227,12/31/2019
High SDI,Female,35-39 years,503,2009,63.95273144,12/31/2019
High SDI,Male,40-44 years,503,2009,183.4110781,12/31/2019
High SDI,Female,40-44 years,503,2009,93.18161615,12/31/2019
High SDI,Male,45-49 years,503,2009,255.9389279,12/31/2019
High SDI,Female,45-49 years,503,2009,137.5174608,12/31/2019
High SDI,Male,50-54 years,503,2009,342.136103,12/31/2019
High SDI,Female,50-54 years,503,2009,186.0334847,12/31/2019
High SDI,Male,55-59 years,503,2009,443.3910822,12/31/2019
High SDI,Female,55-59 years,503,2009,251.3225138,12/31/2019
High SDI,Male,60-64 years,503,2009,519.6616629,12/31/2019
High SDI,Female,60-64 years,503,2009,339.5108425,12/31/2019
High SDI,Male,65-69 years,503,2009,635.8553896,12/31/2019
High SDI,Female,65-69 years,503,2009,478.8723355,12/31/2019
High SDI,Male,70-74 years,503,2009,816.9440985,12/31/2019
High SDI,Female,70-74 years,503,2009,755.5048673,12/31/2019
High SDI,Male,75-79 years,503,2009,1091.538467,12/31/2019
High SDI,Female,75-79 years,503,2009,1258.147157,12/31/2019
High SDI,Male,80+ years,503,2009,3448.295755,12/31/2019
High SDI,Female,80+ years,503,2009,8060.066002,12/31/2019
Low SDI,Male,75-79 years,500,2009,594.8368087,12/31/2019
Low SDI,Female,75-79 years,500,2009,864.7891119,12/31/2019
Low SDI,Male,80+ years,500,2009,1598.838134,12/31/2019
Low SDI,Female,80+ years,500,2009,2674.397127,12/31/2019
Low SDI,Male,40-44 years,502,2009,14.17001435,12/31/2019
Low SDI,Female,40-44 years,502,2009,5.802913415,12/31/2019
Low SDI,Male,45-49 years,502,2009,21.58870892,12/31/2019
Low SDI,Female,45-49 years,502,2009,5.961295685,12/31/2019
Low SDI,Male,50-54 years,502,2009,44.53432278,12/31/2019
Low SDI,Female,50-54 years,502,2009,14.2056581,12/31/2019
Low SDI,Male,55-59 years,502,2009,77.82803017,12/31/2019
Low SDI,Female,55-59 years,502,2009,20.11451475,12/31/2019
Low SDI,Male,60-64 years,502,2009,101.4911205,12/31/2019
Low SDI,Female,60-64 years,502,2009,71.44196126,12/31/2019
Low SDI,Male,65-69 years,502,2009,142.4468657,12/31/2019
Low SDI,Female,65-69 years,502,2009,53.7420222,12/31/2019
Low SDI,Male,70-74 years,502,2009,194.4809402,12/31/2019
Low SDI,Female,70-74 years,502,2009,74.83185124,12/31/2019
Low SDI,Male,75-79 years,502,2009,188.7218498,12/31/2019
Low SDI,Female,75-79 years,502,2009,95.51404563,12/31/2019
Low SDI,Male,80+ years,502,2009,264.5935068,12/31/2019
Low SDI,Female,80+ years,502,2009,238.1621469,12/31/2019
Low SDI,Male,<5 years,503,2009,474.4335221,12/31/2019
Low SDI,Female,<5 years,503,2009,345.4614172,12/31/2019
Low SDI,Male,5-9 years,503,2009,20.12901136,12/31/2019
Low SDI,Female,5-9 years,503,2009,36.38868855,12/31/2019
Low SDI,Male,10-14 years,503,2009,45.11845841,12/31/2019
Low SDI,Female,10-14 years,503,2009,41.71789787,12/31/2019
Low SDI,Male,15-19 years,503,2009,52.09083406,12/31/2019
Low SDI,Female,15-19 years,503,2009,36.81530153,12/31/2019
Low SDI,Male,20-24 years,503,2009,85.76265735,12/31/2019
Low SDI,Female,20-24 years,503,2009,61.84758316,12/31/2019
Low SDI,Male,25-29 years,503,2009,96.34518082,12/31/2019
Low SDI,Female,25-29 years,503,2009,75.89543692,12/31/2019
Low SDI,Male,30-34 years,503,2009,100.4330903,12/31/2019
Low SDI,Female,30-34 years,503,2009,57.9549294,12/31/2019
Low SDI,Male,35-39 years,503,2009,120.6785717,12/31/2019
Low SDI,Female,35-39 years,503,2009,69.90724684,12/31/2019
Low SDI,Male,40-44 years,503,2009,123.3349609,12/31/2019
Low SDI,Female,40-44 years,503,2009,76.7658004,12/31/2019
Low SDI,Male,45-49 years,503,2009,129.8371585,12/31/2019
Low SDI,Female,45-49 years,503,2009,62.0959865,12/31/2019
Low SDI,Male,50-54 years,503,2009,158.0877887,12/31/2019
Low SDI,Female,50-54 years,503,2009,66.1054742,12/31/2019
Low SDI,Male,55-59 years,503,2009,162.7302406,12/31/2019
Low SDI,Female,55-59 years,503,2009,79.97719334,12/31/2019
Low SDI,Male,60-64 years,503,2009,168.2214587,12/31/2019
Low SDI,Female,60-64 years,503,2009,82.89561577,12/31/2019
Low SDI,Male,65-69 years,503,2009,196.2830504,12/31/2019
Low SDI,Female,65-69 years,503,2009,97.75803212,12/31/2019
Low SDI,Male,70-74 years,503,2009,156.2326427,12/31/2019
Low SDI,Female,70-74 years,503,2009,115.7882238,12/31/2019
Low SDI,Male,75-79 years,503,2009,109.7487894,12/31/2019
Low SDI,Female,75-79 years,503,2009,111.2839929,12/31/2019
Low SDI,Male,80+ years,503,2009,125.0484483,12/31/2019
Low SDI,Female,80+ years,503,2009,141.7664202,12/31/2019
Low SDI,Male,15-19 years,504,2009,56.2072537,12/31/2019
Low SDI,Female,15-19 years,504,2009,73.46825807,12/31/2019
Low SDI,Male,20-24 years,504,2009,54.82984729,12/31/2019
Low SDI,Female,20-24 years,504,2009,69.55849984,12/31/2019
Low SDI,Male,25-29 years,504,2009,49.42493673,12/31/2019
Low SDI,Female,25-29 years,504,2009,71.26162855,12/31/2019
Low SDI,Male,30-34 years,504,2009,58.5458174,12/31/2019
Low SDI,Female,30-34 years,504,2009,55.28058899,12/31/2019
Low SDI,Male,35-39 years,504,2009,80.75257462,12/31/2019
Low SDI,Female,35-39 years,504,2009,78.11812527,12/31/2019
Low SDI,Male,40-44 years,504,2009,139.8981669,12/31/2019
Low SDI,Female,40-44 years,504,2009,79.50284405,12/31/2019
Low SDI,Male,45-49 years,504,2009,162.3761968,12/31/2019
Low SDI,Female,45-49 years,504,2009,85.28385777,12/31/2019
Low SDI,Male,50-54 years,504,2009,208.0814757,12/31/2019
Low SDI,Female,50-54 years,504,2009,122.4616932,12/31/2019
Low SDI,Male,55-59 years,504,2009,238.6534714,12/31/2019
Low SDI,Female,55-59 years,504,2009,156.1429335,12/31/2019
Low SDI,Male,60-64 years,504,2009,188.0438212,12/31/2019
Low SDI,Female,60-64 years,504,2009,158.0335425,12/31/2019
Low SDI,Male,65-69 years,504,2009,234.7924581,12/31/2019
Low SDI,Female,65-69 years,504,2009,199.0749883,12/31/2019
Low SDI,Male,70-74 years,504,2009,247.8681794,12/31/2019
Low SDI,Female,70-74 years,504,2009,263.0794216,12/31/2019
Low SDI,Male,75-79 years,504,2009,237.429133,12/31/2019
Low SDI,Female,75-79 years,504,2009,291.540856,12/31/2019
Low SDI,Male,80+ years,504,2009,321.9565093,12/31/2019
Low SDI,Female,80+ years,504,2009,488.8878339,12/31/2019
Low SDI,Male,<5 years,1023,2009,1182.004606,12/31/2019
Low SDI,Female,<5 years,1023,2009,1857.75857,12/31/2019
Low SDI,Male,5-9 years,1023,2009,330.0329406,12/31/2019
Low SDI,Female,5-9 years,1023,2009,307.7441638,12/31/2019
Low SDI,Male,10-14 years,1023,2009,267.1026593,12/31/2019
Low SDI,Female,10-14 years,1023,2009,296.1314201,12/31/2019
Low SDI,Male,15-19 years,1023,2009,259.1140515,12/31/2019
Low SDI,Female,15-19 years,1023,2009,206.646032,12/31/2019
Low SDI,Male,20-24 years,1023,2009,283.2791925,12/31/2019
Low SDI,Female,20-24 years,1023,2009,298.5343377,12/31/2019
Low SDI,Male,25-29 years,1023,2009,359.3133226,12/31/2019
Low SDI,Female,25-29 years,1023,2009,349.6136135,12/31/2019
Low SDI,Male,30-34 years,1023,2009,372.3764433,12/31/2019
Low SDI,Female,30-34 years,1023,2009,370.4392623,12/31/2019
Low SDI,Male,35-39 years,1023,2009,434.8905741,12/31/2019
Low SDI,Female,35-39 years,1023,2009,383.4544787,12/31/2019
Low SDI,Male,40-44 years,1023,2009,639.3817673,12/31/2019
Low SDI,Female,40-44 years,1023,2009,448.4423745,12/31/2019
Low SDI,Male,45-49 years,1023,2009,696.3990797,12/31/2019
Low SDI,Female,45-49 years,1023,2009,530.5825238,12/31/2019
Low SDI,Male,50-54 years,1023,2009,756.4694902,12/31/2019
Low SDI,Female,50-54 years,1023,2009,710.786479,12/31/2019
Low SDI,Male,55-59 years,1023,2009,980.2172751,12/31/2019
Low SDI,Female,55-59 years,1023,2009,834.9907689,12/31/2019
Low SDI,Male,60-64 years,1023,2009,1166.020479,12/31/2019
Low SDI,Female,60-64 years,1023,2009,1163.121085,12/31/2019
Low SDI,Male,65-69 years,1023,2009,1277.128097,12/31/2019
Low SDI,Female,65-69 years,1023,2009,1167.033289,12/31/2019
Low SDI,Male,70-74 years,1023,2009,1401.050483,12/31/2019
Low SDI,Female,70-74 years,1023,2009,1415.252268,12/31/2019
Low SDI,Male,75-79 years,1023,2009,1662.499342,12/31/2019
Low SDI,Female,75-79 years,1023,2009,1395.540051,12/31/2019
Low SDI,Male,80+ years,1023,2009,1666.986373,12/31/2019
Low SDI,Female,80+ years,1023,2009,2135.267359,12/31/2019
Low SDI,Male,<5 years,495,2011,322.5974131,12/31/2019
Low SDI,Female,<5 years,495,2011,396.506154,12/31/2019
Low SDI,Male,5-9 years,495,2011,28.53142516,12/31/2019
Low SDI,Female,5-9 years,495,2011,25.69367339,12/31/2019
Low SDI,Male,10-14 years,495,2011,22.40076144,12/31/2019
Low SDI,Female,10-14 years,495,2011,22.5181634,12/31/2019
Low SDI,Male,15-19 years,495,2011,60.57430713,12/31/2019
Low SDI,Female,15-19 years,495,2011,76.56619556,12/31/2019
Low SDI,Male,20-24 years,495,2011,178.8953582,12/31/2019
Low SDI,Female,20-24 years,495,2011,123.8235235,12/31/2019
Low SDI,Male,25-29 years,495,2011,169.698621,12/31/2019
Low SDI,Female,25-29 years,495,2011,158.553188,12/31/2019
Low SDI,Male,30-34 years,495,2011,189.6824092,12/31/2019
Low SDI,Female,30-34 years,495,2011,253.4633178,12/31/2019
Low SDI,Male,35-39 years,495,2011,287.3943268,12/31/2019
Low SDI,Female,35-39 years,495,2011,345.7284144,12/31/2019
Low SDI,Male,40-44 years,495,2011,494.3836788,12/31/2019
Low SDI,Female,40-44 years,495,2011,602.7557677,12/31/2019
Low SDI,Male,45-49 years,495,2011,819.8752505,12/31/2019
Low SDI,Female,45-49 years,495,2011,759.2635806,12/31/2019
Low SDI,Male,50-54 years,495,2011,1396.147946,12/31/2019
Low SDI,Female,50-54 years,495,2011,1190.489751,12/31/2019
Low SDI,Male,55-59 years,495,2011,2115.191905,12/31/2019
Low SDI,Female,55-59 years,495,2011,1662.817086,12/31/2019
Low SDI,Male,60-64 years,495,2011,5429.560823,12/31/2019
Low SDI,Female,60-64 years,495,2011,3948.698493,12/31/2019
Low SDI,Male,65-69 years,495,2011,7391.7177,12/31/2019
Low SDI,Female,65-69 years,495,2011,5344.732016,12/31/2019
Low SDI,Male,70-74 years,495,2011,9849.534065,12/31/2019
Low SDI,Female,70-74 years,495,2011,10147.20894,12/31/2019
Low SDI,Male,75-79 years,495,2011,10124.02465,12/31/2019
Low SDI,Female,75-79 years,495,2011,11415.19135,12/31/2019
Low SDI,Male,80+ years,495,2011,17377.21881,12/31/2019
Low SDI,Female,80+ years,495,2011,21221.65512,12/31/2019
Low SDI,Male,<5 years,496,2011,1878.194406,12/31/2019
Low SDI,Female,<5 years,496,2011,1501.085728,12/31/2019
Low SDI,Male,5-9 years,496,2011,389.4875831,12/31/2019
Low SDI,Female,5-9 years,496,2011,291.2940187,12/31/2019
Low SDI,Male,10-14 years,496,2011,411.8710517,12/31/2019
Low SDI,Female,10-14 years,496,2011,352.7581941,12/31/2019
Low SDI,Male,15-19 years,496,2011,726.0898527,12/31/2019
Low SDI,Female,15-19 years,496,2011,516.4545131,12/31/2019
Low SDI,Male,20-24 years,496,2011,1189.398981,12/31/2019
Low SDI,Female,20-24 years,496,2011,758.0498615,12/31/2019
Low SDI,Male,25-29 years,496,2011,1246.140513,12/31/2019
Low SDI,Female,25-29 years,496,2011,973.9568061,12/31/2019
Low SDI,Male,30-34 years,496,2011,1658.082453,12/31/2019
Low SDI,Female,30-34 years,496,2011,1404.119917,12/31/2019
Low SDI,Male,35-39 years,496,2011,2601.371625,12/31/2019
Low SDI,Female,35-39 years,496,2011,2311.692733,12/31/2019
Low SDI,Male,40-44 years,496,2011,4860.595977,12/31/2019
Low SDI,Female,40-44 years,496,2011,3627.776522,12/31/2019
Low SDI,Male,45-49 years,496,2011,6525.489247,12/31/2019
Low SDI,Female,45-49 years,496,2011,5604.809071,12/31/2019
Low SDI,Male,50-54 years,496,2011,9913.685642,12/31/2019
Low SDI,Female,50-54 years,496,2011,7951.551097,12/31/2019
Low SDI,Male,55-59 years,496,2011,12184.55896,12/31/2019
Low SDI,Female,55-59 years,496,2011,10261.89771,12/31/2019
Low SDI,Male,60-64 years,496,2011,16222.31898,12/31/2019
Low SDI,Female,60-64 years,496,2011,12636.26512,12/31/2019
Low SDI,Male,65-69 years,496,2011,18276.45011,12/31/2019
Low SDI,Female,65-69 years,496,2011,15346.46641,12/31/2019
Low SDI,Male,70-74 years,496,2011,15502.70174,12/31/2019
Low SDI,Female,70-74 years,496,2011,15187.83631,12/31/2019
Low SDI,Male,75-79 years,496,2011,13874.24538,12/31/2019
Low SDI,Female,75-79 years,496,2011,15026.70537,12/31/2019
Low SDI,Male,80+ years,496,2011,11718.1239,12/31/2019
Low SDI,Female,80+ years,496,2011,14717.19527,12/31/2019
Low SDI,Male,<5 years,497,2011,536.9269759,12/31/2019
Low SDI,Female,<5 years,497,2011,280.0058008,12/31/2019
Low SDI,Male,5-9 years,497,2011,89.32073903,12/31/2019
Low SDI,Female,5-9 years,497,2011,50.80001907,12/31/2019
Low SDI,Male,10-14 years,497,2011,102.8861906,12/31/2019
Low SDI,Female,10-14 years,497,2011,63.74176062,12/31/2019
Low SDI,Male,15-19 years,497,2011,184.0885679,12/31/2019
Low SDI,Female,15-19 years,497,2011,87.08229189,12/31/2019
Low SDI,Male,20-24 years,497,2011,320.6161426,12/31/2019
Low SDI,Female,20-24 years,497,2011,121.0139738,12/31/2019
Low SDI,Male,25-29 years,497,2011,294.6366929,12/31/2019
Low SDI,Female,25-29 years,497,2011,163.1590158,12/31/2019
Low SDI,Male,30-34 years,497,2011,349.5057499,12/31/2019
Low SDI,Female,30-34 years,497,2011,274.2295682,12/31/2019
Low SDI,Male,35-39 years,497,2011,526.2244758,12/31/2019
Low SDI,Female,35-39 years,497,2011,451.6297292,12/31/2019
Low SDI,Male,40-44 years,497,2011,828.1572802,12/31/2019
Low SDI,Female,40-44 years,497,2011,736.0737535,12/31/2019
Low SDI,Male,45-49 years,497,2011,871.925684,12/31/2019
Low SDI,Female,45-49 years,497,2011,834.0427838,12/31/2019
Low SDI,Male,50-54 years,497,2011,1127.764216,12/31/2019
Low SDI,Female,50-54 years,497,2011,961.9384131,12/31/2019
Low SDI,Male,55-59 years,497,2011,1333.347429,12/31/2019
Low SDI,Female,55-59 years,497,2011,1244.863719,12/31/2019
Low SDI,Male,60-64 years,497,2011,1180.631436,12/31/2019
Low SDI,Female,60-64 years,497,2011,1145.91094,12/31/2019
Low SDI,Male,65-69 years,497,2011,1325.373522,12/31/2019
Low SDI,Female,65-69 years,497,2011,1213.731363,12/31/2019
Low SDI,Male,70-74 years,497,2011,991.6940257,12/31/2019
Low SDI,Female,70-74 years,497,2011,1104.31435,12/31/2019
Low SDI,Male,75-79 years,497,2011,835.2241247,12/31/2019
Low SDI,Female,75-79 years,497,2011,887.7803911,12/31/2019
Low SDI,Male,80+ years,497,2011,907.2964032,12/31/2019
Low SDI,Female,80+ years,497,2011,868.6561444,12/31/2019
Low SDI,Male,15-19 years,498,2011,49.05529116,12/31/2019
Low SDI,Female,15-19 years,498,2011,136.9696381,12/31/2019
Low SDI,Male,20-24 years,498,2011,113.3071407,12/31/2019
Low SDI,Female,20-24 years,498,2011,161.1011267,12/31/2019
Low SDI,Male,25-29 years,498,2011,213.6707513,12/31/2019
Low SDI,Female,25-29 years,498,2011,304.9039253,12/31/2019
Low SDI,Male,30-34 years,498,2011,379.8801869,12/31/2019
Low SDI,Female,30-34 years,498,2011,475.45158,12/31/2019
Low SDI,Male,35-39 years,498,2011,667.6183341,12/31/2019
Low SDI,Female,35-39 years,498,2011,837.6815238,12/31/2019
Low SDI,Male,40-44 years,498,2011,1145.299306,12/31/2019
Low SDI,Female,40-44 years,498,2011,1241.962791,12/31/2019
Low SDI,Male,45-49 years,498,2011,1714.609011,12/31/2019
Low SDI,Female,45-49 years,498,2011,2053.827835,12/31/2019
Low SDI,Male,50-54 years,498,2011,2381.280801,12/31/2019
Low SDI,Female,50-54 years,498,2011,3010.74036,12/31/2019
Low SDI,Male,55-59 years,498,2011,2980.715161,12/31/2019
Low SDI,Female,55-59 years,498,2011,4096.182857,12/31/2019
Low SDI,Male,60-64 years,498,2011,3986.275669,12/31/2019
Low SDI,Female,60-64 years,498,2011,5145.875778,12/31/2019
Low SDI,Male,65-69 years,498,2011,4533.293645,12/31/2019
Low SDI,Female,65-69 years,498,2011,6783.054838,12/31/2019
Low SDI,Male,70-74 years,498,2011,5009.627908,12/31/2019
Low SDI,Female,70-74 years,498,2011,8507.278625,12/31/2019
Low SDI,Male,75-79 years,498,2011,4875.567744,12/31/2019
Low SDI,Female,75-79 years,498,2011,9145.306507,12/31/2019
Low SDI,Male,80+ years,498,2011,6670.206148,12/31/2019
Low SDI,Female,80+ years,498,2011,15265.44651,12/31/2019
Low SDI,Male,<5 years,499,2011,1702.941139,12/31/2019
Low SDI,Female,<5 years,499,2011,1709.454554,12/31/2019
Low SDI,Male,5-9 years,499,2011,176.0141909,12/31/2019
Low SDI,Female,5-9 years,499,2011,113.2808637,12/31/2019
Low SDI,Male,10-14 years,499,2011,101.2163139,12/31/2019
Low SDI,Female,10-14 years,499,2011,114.3792051,12/31/2019
Low SDI,Male,15-19 years,499,2011,248.7882492,12/31/2019
Low SDI,Female,15-19 years,499,2011,76.30937242,12/31/2019
Low SDI,Male,20-24 years,499,2011,216.5872838,12/31/2019
Low SDI,Female,20-24 years,499,2011,102.5010127,12/31/2019
Low SDI,Male,25-29 years,499,2011,292.3863092,12/31/2019
Low SDI,Female,25-29 years,499,2011,170.270106,12/31/2019
Low SDI,Male,30-34 years,499,2011,333.9975613,12/31/2019
Low SDI,Female,30-34 years,499,2011,137.8682317,12/31/2019
Low SDI,Male,35-39 years,499,2011,345.7551456,12/31/2019
Low SDI,Female,35-39 years,499,2011,185.188646,12/31/2019
Low SDI,Male,40-44 years,499,2011,497.9670128,12/31/2019
Low SDI,Female,40-44 years,499,2011,217.9572049,12/31/2019
Low SDI,Male,45-49 years,499,2011,644.9697311,12/31/2019
Low SDI,Female,45-49 years,499,2011,262.5308296,12/31/2019
Low SDI,Male,50-54 years,499,2011,678.9512493,12/31/2019
Low SDI,Female,50-54 years,499,2011,277.353286,12/31/2019
Low SDI,Male,55-59 years,499,2011,1133.442767,12/31/2019
Low SDI,Female,55-59 years,499,2011,405.9990972,12/31/2019
Low SDI,Male,60-64 years,499,2011,925.6832933,12/31/2019
Low SDI,Female,60-64 years,499,2011,428.6850973,12/31/2019
Low SDI,Male,65-69 years,499,2011,911.3190467,12/31/2019
Low SDI,Female,65-69 years,499,2011,383.4238116,12/31/2019
Low SDI,Male,70-74 years,499,2011,734.7943131,12/31/2019
Low SDI,Female,70-74 years,499,2011,463.2214659,12/31/2019
Low SDI,Male,75-79 years,499,2011,704.2161918,12/31/2019
Low SDI,Female,75-79 years,499,2011,582.7930725,12/31/2019
Low SDI,Male,80+ years,499,2011,972.9868851,12/31/2019
Low SDI,Female,80+ years,499,2011,909.7450292,12/31/2019
Low SDI,Male,30-34 years,500,2011,4.739160828,12/31/2019
Low SDI,Female,30-34 years,500,2011,4.570811467,12/31/2019
Low SDI,Male,35-39 years,500,2011,6.494424827,12/31/2019
Low SDI,Female,35-39 years,500,2011,5.498709283,12/31/2019
Low SDI,Male,40-44 years,500,2011,29.89104226,12/31/2019
Low SDI,Female,40-44 years,500,2011,27.86136082,12/31/2019
Low SDI,Male,45-49 years,500,2011,43.06905889,12/31/2019
Low SDI,Female,45-49 years,500,2011,47.14336787,12/31/2019
Low SDI,Male,50-54 years,500,2011,74.00418636,12/31/2019
Low SDI,Female,50-54 years,500,2011,73.12370468,12/31/2019
Low SDI,Male,55-59 years,500,2011,134.4809807,12/31/2019
Low SDI,Female,55-59 years,500,2011,137.3549187,12/31/2019
Low SDI,Male,60-64 years,500,2011,209.6324439,12/31/2019
Low SDI,Female,60-64 years,500,2011,232.1274759,12/31/2019
Low SDI,Male,65-69 years,500,2011,305.8822617,12/31/2019
Low SDI,Female,65-69 years,500,2011,359.6334183,12/31/2019
Low SDI,Male,70-74 years,500,2011,470.6696316,12/31/2019
Low SDI,Female,70-74 years,500,2011,647.8272424,12/31/2019
Low SDI,Male,75-79 years,500,2011,622.2526559,12/31/2019
Low SDI,Female,75-79 years,500,2011,942.6478237,12/31/2019
Low SDI,Male,80+ years,500,2011,1788.556228,12/31/2019
Low SDI,Female,80+ years,500,2011,2934.676588,12/31/2019
Low SDI,Male,40-44 years,502,2011,15.4030426,12/31/2019
Low SDI,Female,40-44 years,502,2011,6.302857737,12/31/2019
Low SDI,Male,45-49 years,502,2011,23.73742444,12/31/2019
Low SDI,Female,45-49 years,502,2011,6.460572236,12/31/2019
Low SDI,Male,50-54 years,502,2011,49.19966037,12/31/2019
Low SDI,Female,50-54 years,502,2011,15.58739932,12/31/2019
Low SDI,Male,55-59 years,502,2011,87.84554536,12/31/2019
Low SDI,Female,55-59 years,502,2011,22.42355873,12/31/2019
Low SDI,Male,60-64 years,502,2011,111.3476054,12/31/2019
Low SDI,Female,60-64 years,502,2011,78.74848338,12/31/2019
Low SDI,Male,65-69 years,502,2011,155.2109295,12/31/2019
Low SDI,Female,65-69 years,502,2011,58.14442449,12/31/2019
Low SDI,Male,70-74 years,502,2011,208.5175281,12/31/2019
Low SDI,Female,70-74 years,502,2011,80.89213812,12/31/2019
Low SDI,Male,75-79 years,502,2011,204.3531462,12/31/2019
Low SDI,Female,75-79 years,502,2011,105.5202028,12/31/2019
Low SDI,Male,80+ years,502,2011,299.8583414,12/31/2019
Low SDI,Female,80+ years,502,2011,265.310007,12/31/2019
Low SDI,Male,<5 years,503,2011,479.1430853,12/31/2019
Low SDI,Female,<5 years,503,2011,341.9461229,12/31/2019
