location,sex,age_interval,cause_id,year,val,last_update
Low SDI,Female,10-14 years,504,2007,0,12/31/2019
Low SDI,Male,10-14 years,504,2008,0,12/31/2019
Low SDI,Female,10-14 years,504,2008,0,12/31/2019
Low SDI,Male,10-14 years,504,2009,0,12/31/2019
Low SDI,Female,10-14 years,504,2009,0,12/31/2019
Low SDI,Male,10-14 years,504,2010,0,12/31/2019
Low SDI,Female,10-14 years,504,2010,0,12/31/2019
Low SDI,Male,10-14 years,504,2011,0,12/31/2019
Low SDI,Female,10-14 years,504,2011,0,12/31/2019
Low SDI,Male,10-14 years,504,2012,0,12/31/2019
Low SDI,Female,10-14 years,504,2012,0,12/31/2019
Low SDI,Male,10-14 years,504,2013,0,12/31/2019
Low SDI,Female,10-14 years,504,2013,0,12/31/2019
Low SDI,Male,10-14 years,504,2014,0,12/31/2019
Low SDI,Female,10-14 years,504,2014,0,12/31/2019
Low SDI,Male,10-14 years,504,2015,0,12/31/2019
Low SDI,Female,10-14 years,504,2015,0,12/31/2019
Low SDI,Male,10-14 years,504,2016,0,12/31/2019
Low SDI,Female,10-14 years,504,2016,0,12/31/2019
Low SDI,Male,10-14 years,504,2017,0,12/31/2019
Low SDI,Female,10-14 years,504,2017,0,12/31/2019
Low SDI,Male,10-14 years,504,2018,0,12/31/2019
Low SDI,Female,10-14 years,504,2018,0,12/31/2019
Low SDI,Male,10-14 years,504,2019,0,12/31/2019
Low SDI,Female,10-14 years,504,2019,0,12/31/2019
Low SDI,Male,15-19 years,504,2000,58.37970517,12/31/2019
Low SDI,Female,15-19 years,504,2000,46.32681828,12/31/2019
Low SDI,Male,15-19 years,504,2001,60.11130393,12/31/2019
Low SDI,Female,15-19 years,504,2001,47.38377425,12/31/2019
Low SDI,Male,15-19 years,504,2002,61.91659629,12/31/2019
Low SDI,Female,15-19 years,504,2002,48.38147438,12/31/2019
Low SDI,Male,15-19 years,504,2003,63.70892849,12/31/2019
Low SDI,Female,15-19 years,504,2003,49.34691517,12/31/2019
Low SDI,Male,15-19 years,504,2004,65.53538574,12/31/2019
Low SDI,Female,15-19 years,504,2004,50.39506822,12/31/2019
Low SDI,Male,15-19 years,504,2005,67.41261879,12/31/2019
Low SDI,Female,15-19 years,504,2005,51.62190007,12/31/2019
Low SDI,Male,15-19 years,504,2006,69.35367634,12/31/2019
Low SDI,Female,15-19 years,504,2006,53.0331477,12/31/2019
Low SDI,Male,15-19 years,504,2007,71.48831406,12/31/2019
Low SDI,Female,15-19 years,504,2007,54.63401383,12/31/2019
Low SDI,Male,15-19 years,504,2008,73.77960526,12/31/2019
Low SDI,Female,15-19 years,504,2008,56.35658434,12/31/2019
Low SDI,Male,15-19 years,504,2009,76.20940508,12/31/2019
Low SDI,Female,15-19 years,504,2009,58.16232847,12/31/2019
Low SDI,Male,15-19 years,504,2010,78.79255938,12/31/2019
Low SDI,Female,15-19 years,504,2010,60.04494267,12/31/2019
Low SDI,Male,15-19 years,504,2011,81.60738895,12/31/2019
Low SDI,Female,15-19 years,504,2011,62.04528225,12/31/2019
Low SDI,Male,15-19 years,504,2012,84.71452723,12/31/2019
Low SDI,Female,15-19 years,504,2012,64.2340354,12/31/2019
Low SDI,Male,15-19 years,504,2013,87.95143369,12/31/2019
Low SDI,Female,15-19 years,504,2013,66.54481204,12/31/2019
Low SDI,Male,15-19 years,504,2014,91.09599415,12/31/2019
Low SDI,Female,15-19 years,504,2014,68.84536612,12/31/2019
Low SDI,Male,15-19 years,504,2015,93.96641575,12/31/2019
Low SDI,Female,15-19 years,504,2015,71.02560438,12/31/2019
Low SDI,Male,15-19 years,504,2016,95.14611564,12/31/2019
Low SDI,Female,15-19 years,504,2016,72.27795513,12/31/2019
Low SDI,Male,15-19 years,504,2017,96.36777894,12/31/2019
Low SDI,Female,15-19 years,504,2017,73.58285397,12/31/2019
Low SDI,Male,15-19 years,504,2018,99.54924893,12/31/2019
Low SDI,Female,15-19 years,504,2018,76.01375509,12/31/2019
Low SDI,Male,15-19 years,504,2019,103.58224,12/31/2019
Low SDI,Female,15-19 years,504,2019,78.93339927,12/31/2019
Low SDI,Male,20-24 years,504,2000,141.2391902,12/31/2019
Low SDI,Female,20-24 years,504,2000,117.0214964,12/31/2019
Low SDI,Male,20-24 years,504,2001,145.8064649,12/31/2019
Low SDI,Female,20-24 years,504,2001,120.3178706,12/31/2019
Low SDI,Male,20-24 years,504,2002,151.0628643,12/31/2019
Low SDI,Female,20-24 years,504,2002,123.9505541,12/31/2019
Low SDI,Male,20-24 years,504,2003,156.3261033,12/31/2019
Low SDI,Female,20-24 years,504,2003,127.3941465,12/31/2019
Low SDI,Male,20-24 years,504,2004,161.5157795,12/31/2019
Low SDI,Female,20-24 years,504,2004,130.8009681,12/31/2019
Low SDI,Male,20-24 years,504,2005,166.5906119,12/31/2019
Low SDI,Female,20-24 years,504,2005,134.3719538,12/31/2019
Low SDI,Male,20-24 years,504,2006,171.3140031,12/31/2019
Low SDI,Female,20-24 years,504,2006,137.8507338,12/31/2019
Low SDI,Male,20-24 years,504,2007,176.192266,12/31/2019
Low SDI,Female,20-24 years,504,2007,141.5322563,12/31/2019
Low SDI,Male,20-24 years,504,2008,181.3668038,12/31/2019
Low SDI,Female,20-24 years,504,2008,145.5184054,12/31/2019
Low SDI,Male,20-24 years,504,2009,186.8088415,12/31/2019
Low SDI,Female,20-24 years,504,2009,149.7002808,12/31/2019
Low SDI,Male,20-24 years,504,2010,192.6690483,12/31/2019
Low SDI,Female,20-24 years,504,2010,154.1980879,12/31/2019
Low SDI,Male,20-24 years,504,2011,199.2456516,12/31/2019
Low SDI,Female,20-24 years,504,2011,159.1916409,12/31/2019
Low SDI,Male,20-24 years,504,2012,206.6046131,12/31/2019
Low SDI,Female,20-24 years,504,2012,164.7341474,12/31/2019
Low SDI,Male,20-24 years,504,2013,214.224158,12/31/2019
Low SDI,Female,20-24 years,504,2013,170.4221622,12/31/2019
Low SDI,Male,20-24 years,504,2014,221.5586149,12/31/2019
Low SDI,Female,20-24 years,504,2014,175.8311567,12/31/2019
Low SDI,Male,20-24 years,504,2015,228.3502986,12/31/2019
Low SDI,Female,20-24 years,504,2015,180.9129105,12/31/2019
Low SDI,Male,20-24 years,504,2016,231.4497803,12/31/2019
Low SDI,Female,20-24 years,504,2016,183.9137252,12/31/2019
Low SDI,Male,20-24 years,504,2017,235.1127037,12/31/2019
Low SDI,Female,20-24 years,504,2017,187.3543227,12/31/2019
Low SDI,Male,20-24 years,504,2018,243.9153529,12/31/2019
Low SDI,Female,20-24 years,504,2018,193.9189215,12/31/2019
Low SDI,Male,20-24 years,504,2019,255.0615996,12/31/2019
Low SDI,Female,20-24 years,504,2019,201.8988709,12/31/2019
Low SDI,Male,25-29 years,504,2000,197.8062807,12/31/2019
Low SDI,Female,25-29 years,504,2000,165.7356113,12/31/2019
Low SDI,Male,25-29 years,504,2001,203.5313162,12/31/2019
Low SDI,Female,25-29 years,504,2001,169.4149091,12/31/2019
Low SDI,Male,25-29 years,504,2002,209.9399371,12/31/2019
Low SDI,Female,25-29 years,504,2002,173.4702504,12/31/2019
Low SDI,Male,25-29 years,504,2003,216.3740899,12/31/2019
Low SDI,Female,25-29 years,504,2003,177.7141779,12/31/2019
Low SDI,Male,25-29 years,504,2004,223.0584163,12/31/2019
Low SDI,Female,25-29 years,504,2004,182.5162101,12/31/2019
Low SDI,Male,25-29 years,504,2005,229.9937741,12/31/2019
Low SDI,Female,25-29 years,504,2005,188.0475608,12/31/2019
Low SDI,Male,25-29 years,504,2006,237.1028315,12/31/2019
Low SDI,Female,25-29 years,504,2006,194.1618228,12/31/2019
Low SDI,Male,25-29 years,504,2007,244.8848173,12/31/2019
Low SDI,Female,25-29 years,504,2007,200.8916005,12/31/2019
Low SDI,Male,25-29 years,504,2008,253.0839505,12/31/2019
Low SDI,Female,25-29 years,504,2008,207.8899387,12/31/2019
Low SDI,Male,25-29 years,504,2009,261.396464,12/31/2019
Low SDI,Female,25-29 years,504,2009,214.8358086,12/31/2019
Low SDI,Male,25-29 years,504,2010,269.8237821,12/31/2019
Low SDI,Female,25-29 years,504,2010,221.7010147,12/31/2019
Low SDI,Male,25-29 years,504,2011,278.5944171,12/31/2019
Low SDI,Female,25-29 years,504,2011,228.6112232,12/31/2019
Low SDI,Male,25-29 years,504,2012,287.9044707,12/31/2019
Low SDI,Female,25-29 years,504,2012,235.7865424,12/31/2019
Low SDI,Male,25-29 years,504,2013,297.3904065,12/31/2019
Low SDI,Female,25-29 years,504,2013,243.1185551,12/31/2019
Low SDI,Male,25-29 years,504,2014,306.4984285,12/31/2019
Low SDI,Female,25-29 years,504,2014,250.2458121,12/31/2019
Low SDI,Male,25-29 years,504,2015,314.899928,12/31/2019
Low SDI,Female,25-29 years,504,2015,256.9840771,12/31/2019
Low SDI,Male,25-29 years,504,2016,318.179404,12/31/2019
Low SDI,Female,25-29 years,504,2016,260.6195585,12/31/2019
Low SDI,Male,25-29 years,504,2017,322.3320942,12/31/2019
Low SDI,Female,25-29 years,504,2017,264.9143048,12/31/2019
Low SDI,Male,25-29 years,504,2018,333.6007506,12/31/2019
Low SDI,Female,25-29 years,504,2018,273.5929471,12/31/2019
Low SDI,Male,25-29 years,504,2019,348.2125976,12/31/2019
Low SDI,Female,25-29 years,504,2019,284.2481924,12/31/2019
Low SDI,Male,30-34 years,504,2000,233.1835921,12/31/2019
Low SDI,Female,30-34 years,504,2000,192.1149208,12/31/2019
Low SDI,Male,30-34 years,504,2001,241.2680052,12/31/2019
Low SDI,Female,30-34 years,504,2001,198.0036095,12/31/2019
Low SDI,Male,30-34 years,504,2002,250.0907307,12/31/2019
Low SDI,Female,30-34 years,504,2002,204.0367811,12/31/2019
Low SDI,Male,30-34 years,504,2003,258.8347117,12/31/2019
Low SDI,Female,30-34 years,504,2003,209.6604311,12/31/2019
Low SDI,Male,30-34 years,504,2004,267.3756546,12/31/2019
Low SDI,Female,30-34 years,504,2004,215.0770962,12/31/2019
Low SDI,Male,30-34 years,504,2005,275.7475453,12/31/2019
Low SDI,Female,30-34 years,504,2005,220.7698566,12/31/2019
Low SDI,Male,30-34 years,504,2006,283.8224878,12/31/2019
Low SDI,Female,30-34 years,504,2006,226.8295739,12/31/2019
Low SDI,Male,30-34 years,504,2007,292.1864997,12/31/2019
Low SDI,Female,30-34 years,504,2007,233.6255761,12/31/2019
Low SDI,Male,30-34 years,504,2008,301.016322,12/31/2019
Low SDI,Female,30-34 years,504,2008,241.2555023,12/31/2019
Low SDI,Male,30-34 years,504,2009,310.4302069,12/31/2019
Low SDI,Female,30-34 years,504,2009,249.6080801,12/31/2019
Low SDI,Male,30-34 years,504,2010,320.4575992,12/31/2019
Low SDI,Female,30-34 years,504,2010,258.5054517,12/31/2019
Low SDI,Male,30-34 years,504,2011,331.6155667,12/31/2019
Low SDI,Female,30-34 years,504,2011,268.2725288,12/31/2019
Low SDI,Male,30-34 years,504,2012,344.0453486,12/31/2019
Low SDI,Female,30-34 years,504,2012,278.9992604,12/31/2019
Low SDI,Male,30-34 years,504,2013,356.725294,12/31/2019
Low SDI,Female,30-34 years,504,2013,289.8430443,12/31/2019
Low SDI,Male,30-34 years,504,2014,368.6688824,12/31/2019
Low SDI,Female,30-34 years,504,2014,300.0591508,12/31/2019
Low SDI,Male,30-34 years,504,2015,379.1752058,12/31/2019
Low SDI,Female,30-34 years,504,2015,309.188417,12/31/2019
Low SDI,Male,30-34 years,504,2016,382.2620962,12/31/2019
Low SDI,Female,30-34 years,504,2016,313.3417542,12/31/2019
Low SDI,Male,30-34 years,504,2017,385.3687373,12/31/2019
Low SDI,Female,30-34 years,504,2017,317.3207299,12/31/2019
Low SDI,Male,30-34 years,504,2018,396.8397251,12/31/2019
Low SDI,Female,30-34 years,504,2018,326.5895654,12/31/2019
Low SDI,Male,30-34 years,504,2019,412.2102477,12/31/2019
Low SDI,Female,30-34 years,504,2019,338.2495007,12/31/2019
Low SDI,Male,35-39 years,504,2000,248.3886263,12/31/2019
Low SDI,Female,35-39 years,504,2000,199.9925961,12/31/2019
Low SDI,Male,35-39 years,504,2001,256.759382,12/31/2019
Low SDI,Female,35-39 years,504,2001,205.4037216,12/31/2019
Low SDI,Male,35-39 years,504,2002,266.1149156,12/31/2019
Low SDI,Female,35-39 years,504,2002,211.1819972,12/31/2019
Low SDI,Male,35-39 years,504,2003,275.9727922,12/31/2019
Low SDI,Female,35-39 years,504,2003,217.2983251,12/31/2019
Low SDI,Male,35-39 years,504,2004,286.2650024,12/31/2019
Low SDI,Female,35-39 years,504,2004,224.1850642,12/31/2019
Low SDI,Male,35-39 years,504,2005,296.8730746,12/31/2019
Low SDI,Female,35-39 years,504,2005,232.128788,12/31/2019
Low SDI,Male,35-39 years,504,2006,307.5578872,12/31/2019
Low SDI,Female,35-39 years,504,2006,240.7640322,12/31/2019
Low SDI,Male,35-39 years,504,2007,318.6253384,12/31/2019
Low SDI,Female,35-39 years,504,2007,249.7870868,12/31/2019
Low SDI,Male,35-39 years,504,2008,329.9249078,12/31/2019
Low SDI,Female,35-39 years,504,2008,258.8459693,12/31/2019
Low SDI,Male,35-39 years,504,2009,341.1958731,12/31/2019
Low SDI,Female,35-39 years,504,2009,267.6195302,12/31/2019
Low SDI,Male,35-39 years,504,2010,352.5390345,12/31/2019
Low SDI,Female,35-39 years,504,2010,276.2790522,12/31/2019
Low SDI,Male,35-39 years,504,2011,364.4005121,12/31/2019
Low SDI,Female,35-39 years,504,2011,285.3999649,12/31/2019
Low SDI,Male,35-39 years,504,2012,376.9554891,12/31/2019
Low SDI,Female,35-39 years,504,2012,295.5280894,12/31/2019
Low SDI,Male,35-39 years,504,2013,389.7511776,12/31/2019
Low SDI,Female,35-39 years,504,2013,306.5031012,12/31/2019
Low SDI,Male,35-39 years,504,2014,402.3344594,12/31/2019
Low SDI,Female,35-39 years,504,2014,317.866816,12/31/2019
Low SDI,Male,35-39 years,504,2015,414.0589536,12/31/2019
Low SDI,Female,35-39 years,504,2015,328.9747098,12/31/2019
Low SDI,Male,35-39 years,504,2016,418.4617,12/31/2019
Low SDI,Female,35-39 years,504,2016,335.6829869,12/31/2019
Low SDI,Male,35-39 years,504,2017,423.5413288,12/31/2019
Low SDI,Female,35-39 years,504,2017,342.8507303,12/31/2019
Low SDI,Male,35-39 years,504,2018,437.8321739,12/31/2019
Low SDI,Female,35-39 years,504,2018,355.6067178,12/31/2019
Low SDI,Male,35-39 years,504,2019,455.9406744,12/31/2019
Low SDI,Female,35-39 years,504,2019,370.4008117,12/31/2019
Low SDI,Male,40-44 years,504,2000,302.6485368,12/31/2019
Low SDI,Female,40-44 years,504,2000,204.1208725,12/31/2019
Low SDI,Male,40-44 years,504,2001,312.1719181,12/31/2019
Low SDI,Female,40-44 years,504,2001,209.949112,12/31/2019
Low SDI,Male,40-44 years,504,2002,322.0783996,12/31/2019
Low SDI,Female,40-44 years,504,2002,216.3292868,12/31/2019
Low SDI,Male,40-44 years,504,2003,332.3039301,12/31/2019
Low SDI,Female,40-44 years,504,2003,223.08759,12/31/2019
Low SDI,Male,40-44 years,504,2004,343.0780165,12/31/2019
Low SDI,Female,40-44 years,504,2004,230.2527612,12/31/2019
Low SDI,Male,40-44 years,504,2005,354.6054229,12/31/2019
Low SDI,Female,40-44 years,504,2005,237.9410317,12/31/2019
Low SDI,Male,40-44 years,504,2006,367.0083208,12/31/2019
Low SDI,Female,40-44 years,504,2006,246.2751265,12/31/2019
Low SDI,Male,40-44 years,504,2007,380.5188538,12/31/2019
Low SDI,Female,40-44 years,504,2007,255.5280125,12/31/2019
Low SDI,Male,40-44 years,504,2008,395.0265973,12/31/2019
Low SDI,Female,40-44 years,504,2008,265.7220261,12/31/2019
Low SDI,Male,40-44 years,504,2009,410.4781512,12/31/2019
Low SDI,Female,40-44 years,504,2009,276.9517857,12/31/2019
Low SDI,Male,40-44 years,504,2010,426.785604,12/31/2019
Low SDI,Female,40-44 years,504,2010,289.2145802,12/31/2019
Low SDI,Male,40-44 years,504,2011,444.0949044,12/31/2019
Low SDI,Female,40-44 years,504,2011,302.4033984,12/31/2019
Low SDI,Male,40-44 years,504,2012,462.2802711,12/31/2019
Low SDI,Female,40-44 years,504,2012,316.0173928,12/31/2019
Low SDI,Male,40-44 years,504,2013,480.4207046,12/31/2019
Low SDI,Female,40-44 years,504,2013,329.2446214,12/31/2019
Low SDI,Male,40-44 years,504,2014,497.6397398,12/31/2019
Low SDI,Female,40-44 years,504,2014,341.5374704,12/31/2019
Low SDI,Male,40-44 years,504,2015,513.5607142,12/31/2019
Low SDI,Female,40-44 years,504,2015,352.9175635,12/31/2019
Low SDI,Male,40-44 years,504,2016,524.452683,12/31/2019
Low SDI,Female,40-44 years,504,2016,363.6799927,12/31/2019
Low SDI,Male,40-44 years,504,2017,535.0568295,12/31/2019
Low SDI,Female,40-44 years,504,2017,374.6465232,12/31/2019
Low SDI,Male,40-44 years,504,2018,551.0099177,12/31/2019
Low SDI,Female,40-44 years,504,2018,387.155167,12/31/2019
Low SDI,Male,40-44 years,504,2019,569.9468596,12/31/2019
Low SDI,Female,40-44 years,504,2019,401.350509,12/31/2019
Low SDI,Male,45-49 years,504,2000,374.0486775,12/31/2019
Low SDI,Female,45-49 years,504,2000,214.3553504,12/31/2019
Low SDI,Male,45-49 years,504,2001,380.1994059,12/31/2019
Low SDI,Female,45-49 years,504,2001,216.922792,12/31/2019
Low SDI,Male,45-49 years,504,2002,388.05938,12/31/2019
Low SDI,Female,45-49 years,504,2002,220.7077433,12/31/2019
Low SDI,Male,45-49 years,504,2003,397.6921299,12/31/2019
Low SDI,Female,45-49 years,504,2003,225.678785,12/31/2019
Low SDI,Male,45-49 years,504,2004,408.9163481,12/31/2019
Low SDI,Female,45-49 years,504,2004,231.7036963,12/31/2019
Low SDI,Male,45-49 years,504,2005,421.5276846,12/31/2019
Low SDI,Female,45-49 years,504,2005,238.8462515,12/31/2019
Low SDI,Male,45-49 years,504,2006,435.3245677,12/31/2019
Low SDI,Female,45-49 years,504,2006,247.2694156,12/31/2019
Low SDI,Male,45-49 years,504,2007,449.9457884,12/31/2019
Low SDI,Female,45-49 years,504,2007,256.8837327,12/31/2019
Low SDI,Male,45-49 years,504,2008,465.5159724,12/31/2019
Low SDI,Female,45-49 years,504,2008,267.3750291,12/31/2019
Low SDI,Male,45-49 years,504,2009,482.3560746,12/31/2019
Low SDI,Female,45-49 years,504,2009,278.4345462,12/31/2019
Low SDI,Male,45-49 years,504,2010,500.5035851,12/31/2019
Low SDI,Female,45-49 years,504,2010,289.872796,12/31/2019
Low SDI,Male,45-49 years,504,2011,520.5012673,12/31/2019
Low SDI,Female,45-49 years,504,2011,302.172251,12/31/2019
Low SDI,Male,45-49 years,504,2012,542.6632686,12/31/2019
Low SDI,Female,45-49 years,504,2012,315.9807565,12/31/2019
Low SDI,Male,45-49 years,504,2013,566.1836187,12/31/2019
Low SDI,Female,45-49 years,504,2013,331.2020804,12/31/2019
Low SDI,Male,45-49 years,504,2014,590.6187603,12/31/2019
Low SDI,Female,45-49 years,504,2014,347.8765416,12/31/2019
Low SDI,Male,45-49 years,504,2015,615.6439592,12/31/2019
Low SDI,Female,45-49 years,504,2015,365.9439451,12/31/2019
Low SDI,Male,45-49 years,504,2016,641.8602375,12/31/2019
Low SDI,Female,45-49 years,504,2016,390.788294,12/31/2019
Low SDI,Male,45-49 years,504,2017,667.9668626,12/31/2019
Low SDI,Female,45-49 years,504,2017,415.1495096,12/31/2019
Low SDI,Male,45-49 years,504,2018,692.5415578,12/31/2019
Low SDI,Female,45-49 years,504,2018,430.7331108,12/31/2019
Low SDI,Male,45-49 years,504,2019,716.1367019,12/31/2019
Low SDI,Female,45-49 years,504,2019,442.3322675,12/31/2019
Low SDI,Male,50-54 years,504,2000,347.7246454,12/31/2019
Low SDI,Female,50-54 years,504,2000,199.276291,12/31/2019
Low SDI,Male,50-54 years,504,2001,361.3884313,12/31/2019
Low SDI,Female,50-54 years,504,2001,208.7695704,12/31/2019
Low SDI,Male,50-54 years,504,2002,373.2385649,12/31/2019
Low SDI,Female,50-54 years,504,2002,217.2963255,12/31/2019
Low SDI,Male,50-54 years,504,2003,385.2233164,12/31/2019
Low SDI,Female,50-54 years,504,2003,225.125329,12/31/2019
Low SDI,Male,50-54 years,504,2004,397.6245976,12/31/2019
Low SDI,Female,50-54 years,504,2004,233.010074,12/31/2019
Low SDI,Male,50-54 years,504,2005,413.425552,12/31/2019
Low SDI,Female,50-54 years,504,2005,243.7603978,12/31/2019
Low SDI,Male,50-54 years,504,2006,420.7227731,12/31/2019
Low SDI,Female,50-54 years,504,2006,247.5475602,12/31/2019
Low SDI,Male,50-54 years,504,2007,430.6872779,12/31/2019
Low SDI,Female,50-54 years,504,2007,253.1254756,12/31/2019
Low SDI,Male,50-54 years,504,2008,443.379986,12/31/2019
Low SDI,Female,50-54 years,504,2008,260.5295762,12/31/2019
Low SDI,Male,50-54 years,504,2009,458.3115603,12/31/2019
Low SDI,Female,50-54 years,504,2009,269.375777,12/31/2019
Low SDI,Male,50-54 years,504,2010,474.6633864,12/31/2019
Low SDI,Female,50-54 years,504,2010,279.4324719,12/31/2019
Low SDI,Male,50-54 years,504,2011,492.2575426,12/31/2019
Low SDI,Female,50-54 years,504,2011,290.7415537,12/31/2019
Low SDI,Male,50-54 years,504,2012,510.9015802,12/31/2019
Low SDI,Female,50-54 years,504,2012,303.2209495,12/31/2019
Low SDI,Male,50-54 years,504,2013,530.3768749,12/31/2019
Low SDI,Female,50-54 years,504,2013,316.6456258,12/31/2019
Low SDI,Male,50-54 years,504,2014,551.0764205,12/31/2019
Low SDI,Female,50-54 years,504,2014,330.909526,12/31/2019
Low SDI,Male,50-54 years,504,2015,573.3247016,12/31/2019
Low SDI,Female,50-54 years,504,2015,346.0780376,12/31/2019
Low SDI,Male,50-54 years,504,2016,601.6597113,12/31/2019
Low SDI,Female,50-54 years,504,2016,368.8710302,12/31/2019
Low SDI,Male,50-54 years,504,2017,631.7246247,12/31/2019
Low SDI,Female,50-54 years,504,2017,393.1014911,12/31/2019
Low SDI,Male,50-54 years,504,2018,658.133133,12/31/2019
Low SDI,Female,50-54 years,504,2018,410.9067561,12/31/2019
Low SDI,Male,50-54 years,504,2019,684.1814777,12/31/2019
Low SDI,Female,50-54 years,504,2019,427.6363937,12/31/2019
Low SDI,Male,55-59 years,504,2000,312.2016881,12/31/2019
Low SDI,Female,55-59 years,504,2000,204.4113423,12/31/2019
Low SDI,Male,55-59 years,504,2001,318.4814236,12/31/2019
Low SDI,Female,55-59 years,504,2001,207.6066216,12/31/2019
Low SDI,Male,55-59 years,504,2002,325.6274806,12/31/2019
Low SDI,Female,55-59 years,504,2002,211.0826429,12/31/2019
Low SDI,Male,55-59 years,504,2003,331.9631715,12/31/2019
Low SDI,Female,55-59 years,504,2003,215.3017425,12/31/2019
Low SDI,Male,55-59 years,504,2004,337.8169356,12/31/2019
Low SDI,Female,55-59 years,504,2004,219.1819013,12/31/2019
Low SDI,Male,55-59 years,504,2005,340.7833836,12/31/2019
Low SDI,Female,55-59 years,504,2005,220.9607279,12/31/2019
Low SDI,Male,55-59 years,504,2006,356.3563657,12/31/2019
Low SDI,Female,55-59 years,504,2006,233.0036728,12/31/2019
Low SDI,Male,55-59 years,504,2007,370.0173919,12/31/2019
Low SDI,Female,55-59 years,504,2007,244.1621635,12/31/2019
Low SDI,Male,55-59 years,504,2008,383.9943584,12/31/2019
Low SDI,Female,55-59 years,504,2008,254.7626438,12/31/2019
Low SDI,Male,55-59 years,504,2009,398.6260336,12/31/2019
Low SDI,Female,55-59 years,504,2009,265.6784249,12/31/2019
Low SDI,Male,55-59 years,504,2010,416.4990878,12/31/2019
Low SDI,Female,55-59 years,504,2010,279.5971519,12/31/2019
Low SDI,Male,55-59 years,504,2011,423.6508422,12/31/2019
Low SDI,Female,55-59 years,504,2011,284.5414295,12/31/2019
Low SDI,Male,55-59 years,504,2012,433.6985932,12/31/2019
Low SDI,Female,55-59 years,504,2012,291.4423315,12/31/2019
Low SDI,Male,55-59 years,504,2013,446.6678391,12/31/2019
Low SDI,Female,55-59 years,504,2013,300.4517709,12/31/2019
Low SDI,Male,55-59 years,504,2014,462.1829918,12/31/2019
Low SDI,Female,55-59 years,504,2014,311.249923,12/31/2019
Low SDI,Male,55-59 years,504,2015,479.8468254,12/31/2019
Low SDI,Female,55-59 years,504,2015,323.7320862,12/31/2019
Low SDI,Male,55-59 years,504,2016,505.1212701,12/31/2019
Low SDI,Female,55-59 years,504,2016,343.6926682,12/31/2019
Low SDI,Male,55-59 years,504,2017,531.2246902,12/31/2019
Low SDI,Female,55-59 years,504,2017,364.9758227,12/31/2019
Low SDI,Male,55-59 years,504,2018,551.1284259,12/31/2019
Low SDI,Female,55-59 years,504,2018,380.494247,12/31/2019
Low SDI,Male,55-59 years,504,2019,570.0163041,12/31/2019
Low SDI,Female,55-59 years,504,2019,395.1176209,12/31/2019
Low SDI,Male,60-64 years,504,2000,310.785052,12/31/2019
Low SDI,Female,60-64 years,504,2000,205.9954888,12/31/2019
Low SDI,Male,60-64 years,504,2001,314.8220321,12/31/2019
Low SDI,Female,60-64 years,504,2001,208.903405,12/31/2019
Low SDI,Male,60-64 years,504,2002,319.4011347,12/31/2019
Low SDI,Female,60-64 years,504,2002,212.3075466,12/31/2019
Low SDI,Male,60-64 years,504,2003,324.8222405,12/31/2019
Low SDI,Female,60-64 years,504,2003,215.4724012,12/31/2019
Low SDI,Male,60-64 years,504,2004,331.1043623,12/31/2019
Low SDI,Female,60-64 years,504,2004,219.2177691,12/31/2019
Low SDI,Male,60-64 years,504,2005,338.7033626,12/31/2019
Low SDI,Female,60-64 years,504,2005,223.0537787,12/31/2019
Low SDI,Male,60-64 years,504,2006,347.9923197,12/31/2019
Low SDI,Female,60-64 years,504,2006,228.2378469,12/31/2019
Low SDI,Male,60-64 years,504,2007,358.8221052,12/31/2019
Low SDI,Female,60-64 years,504,2007,234.4288243,12/31/2019
Low SDI,Male,60-64 years,504,2008,368.766633,12/31/2019
Low SDI,Female,60-64 years,504,2008,241.7787698,12/31/2019
Low SDI,Male,60-64 years,504,2009,377.7804903,12/31/2019
Low SDI,Female,60-64 years,504,2009,248.6854213,12/31/2019
Low SDI,Male,60-64 years,504,2010,382.4693432,12/31/2019
Low SDI,Female,60-64 years,504,2010,252.7714724,12/31/2019
Low SDI,Male,60-64 years,504,2011,401.5336206,12/31/2019
Low SDI,Female,60-64 years,504,2011,267.9783942,12/31/2019
Low SDI,Male,60-64 years,504,2012,416.9774494,12/31/2019
Low SDI,Female,60-64 years,504,2012,281.248581,12/31/2019
Low SDI,Male,60-64 years,504,2013,431.7472445,12/31/2019
Low SDI,Female,60-64 years,504,2013,293.2892476,12/31/2019
Low SDI,Male,60-64 years,504,2014,447.1495996,12/31/2019
Low SDI,Female,60-64 years,504,2014,305.7707376,12/31/2019
Low SDI,Male,60-64 years,504,2015,467.1288742,12/31/2019
Low SDI,Female,60-64 years,504,2015,321.8590575,12/31/2019
Low SDI,Male,60-64 years,504,2016,479.7431851,12/31/2019
Low SDI,Female,60-64 years,504,2016,334.756599,12/31/2019
Low SDI,Male,60-64 years,504,2017,496.4110794,12/31/2019
Low SDI,Female,60-64 years,504,2017,350.0597376,12/31/2019
Low SDI,Male,60-64 years,504,2018,511.4160008,12/31/2019
Low SDI,Female,60-64 years,504,2018,360.8703956,12/31/2019
Low SDI,Male,60-64 years,504,2019,527.6448268,12/31/2019
Low SDI,Female,60-64 years,504,2019,371.9773157,12/31/2019
Low SDI,Male,65-69 years,504,2000,308.0387365,12/31/2019
Low SDI,Female,65-69 years,504,2000,189.3161558,12/31/2019
