location,sex,age_location,cause_id,year,val,last_update
Low SDI,Male,70-74 years,499,2000,32711.04896,12/31/2019
Low SDI,Female,70-74 years,499,2000,25892.59089,12/31/2019
Low SDI,Male,70-74 years,499,2001,33691.40649,12/31/2019
Low SDI,Female,70-74 years,499,2001,26580.19328,12/31/2019
Low SDI,Male,70-74 years,499,2002,34681.80304,12/31/2019
Low SDI,Female,70-74 years,499,2002,27386.63857,12/31/2019
Low SDI,Male,70-74 years,499,2003,35786.27801,12/31/2019
Low SDI,Female,70-74 years,499,2003,28319.10945,12/31/2019
Low SDI,Male,70-74 years,499,2004,36899.14092,12/31/2019
Low SDI,Female,70-74 years,499,2004,29233.82499,12/31/2019
Low SDI,Male,70-74 years,499,2005,37894.41332,12/31/2019
Low SDI,Female,70-74 years,499,2005,30135.13543,12/31/2019
Low SDI,Male,70-74 years,499,2006,38716.1111,12/31/2019
Low SDI,Female,70-74 years,499,2006,30984.00493,12/31/2019
Low SDI,Male,70-74 years,499,2007,39776.85806,12/31/2019
Low SDI,Female,70-74 years,499,2007,31902.20682,12/31/2019
Low SDI,Male,70-74 years,499,2008,40763.43324,12/31/2019
Low SDI,Female,70-74 years,499,2008,32765.17428,12/31/2019
Low SDI,Male,70-74 years,499,2009,41779.81555,12/31/2019
Low SDI,Female,70-74 years,499,2009,33613.25303,12/31/2019
Low SDI,Male,70-74 years,499,2010,42682.7107,12/31/2019
Low SDI,Female,70-74 years,499,2010,34527.33664,12/31/2019
Low SDI,Male,70-74 years,499,2011,43549.32376,12/31/2019
Low SDI,Female,70-74 years,499,2011,35324.06785,12/31/2019
Low SDI,Male,70-74 years,499,2012,44550.40852,12/31/2019
Low SDI,Female,70-74 years,499,2012,36243.41421,12/31/2019
Low SDI,Male,70-74 years,499,2013,45576.72455,12/31/2019
Low SDI,Female,70-74 years,499,2013,37015.73994,12/31/2019
Low SDI,Male,70-74 years,499,2014,46759.14877,12/31/2019
Low SDI,Female,70-74 years,499,2014,37987.56399,12/31/2019
Low SDI,Male,70-74 years,499,2015,48010.05146,12/31/2019
Low SDI,Female,70-74 years,499,2015,38777.58867,12/31/2019
Low SDI,Male,70-74 years,499,2016,49042.42574,12/31/2019
Low SDI,Female,70-74 years,499,2016,39394.43661,12/31/2019
Low SDI,Male,70-74 years,499,2017,49971.44719,12/31/2019
Low SDI,Female,70-74 years,499,2017,39851.65124,12/31/2019
Low SDI,Male,70-74 years,499,2018,51590.08606,12/31/2019
Low SDI,Female,70-74 years,499,2018,40891.4436,12/31/2019
Low SDI,Male,70-74 years,499,2019,53215.7554,12/31/2019
Low SDI,Female,70-74 years,499,2019,41961.3655,12/31/2019
Low SDI,Male,75-79 years,499,2000,26508.39024,12/31/2019
Low SDI,Female,75-79 years,499,2000,23005.90302,12/31/2019
Low SDI,Male,75-79 years,499,2001,27190.29113,12/31/2019
Low SDI,Female,75-79 years,499,2001,23676.47197,12/31/2019
Low SDI,Male,75-79 years,499,2002,28167.48287,12/31/2019
Low SDI,Female,75-79 years,499,2002,24444.74708,12/31/2019
Low SDI,Male,75-79 years,499,2003,29167.94759,12/31/2019
Low SDI,Female,75-79 years,499,2003,25225.87449,12/31/2019
Low SDI,Male,75-79 years,499,2004,30274.88432,12/31/2019
Low SDI,Female,75-79 years,499,2004,26050.96996,12/31/2019
Low SDI,Male,75-79 years,499,2005,31426.05601,12/31/2019
Low SDI,Female,75-79 years,499,2005,26845.7559,12/31/2019
Low SDI,Male,75-79 years,499,2006,32560.32632,12/31/2019
Low SDI,Female,75-79 years,499,2006,27607.33841,12/31/2019
Low SDI,Male,75-79 years,499,2007,33524.9058,12/31/2019
Low SDI,Female,75-79 years,499,2007,28431.53833,12/31/2019
Low SDI,Male,75-79 years,499,2008,34572.003,12/31/2019
Low SDI,Female,75-79 years,499,2008,29384.90153,12/31/2019
Low SDI,Male,75-79 years,499,2009,35577.07055,12/31/2019
Low SDI,Female,75-79 years,499,2009,30297.53781,12/31/2019
Low SDI,Male,75-79 years,499,2010,36529.62504,12/31/2019
Low SDI,Female,75-79 years,499,2010,31255.02572,12/31/2019
Low SDI,Male,75-79 years,499,2011,37337.1586,12/31/2019
Low SDI,Female,75-79 years,499,2011,32172.06027,12/31/2019
Low SDI,Male,75-79 years,499,2012,38376.80606,12/31/2019
Low SDI,Female,75-79 years,499,2012,33193.24011,12/31/2019
Low SDI,Male,75-79 years,499,2013,39353.47772,12/31/2019
Low SDI,Female,75-79 years,499,2013,34125.75768,12/31/2019
Low SDI,Male,75-79 years,499,2014,40336.63616,12/31/2019
Low SDI,Female,75-79 years,499,2014,35071.69979,12/31/2019
Low SDI,Male,75-79 years,499,2015,41249.51013,12/31/2019
Low SDI,Female,75-79 years,499,2015,36103.86749,12/31/2019
Low SDI,Male,75-79 years,499,2016,41827.34546,12/31/2019
Low SDI,Female,75-79 years,499,2016,36756.05846,12/31/2019
Low SDI,Male,75-79 years,499,2017,42584.17316,12/31/2019
Low SDI,Female,75-79 years,499,2017,37539.27949,12/31/2019
Low SDI,Male,75-79 years,499,2018,43747.39646,12/31/2019
Low SDI,Female,75-79 years,499,2018,38468.2689,12/31/2019
Low SDI,Male,75-79 years,499,2019,45231.0043,12/31/2019
Low SDI,Female,75-79 years,499,2019,39689.5378,12/31/2019
Low SDI,Male,80+ years,499,2000,30050.42146,12/31/2019
Low SDI,Female,80+ years,499,2000,29698.60555,12/31/2019
Low SDI,Male,80+ years,499,2001,31194.26695,12/31/2019
Low SDI,Female,80+ years,499,2001,30903.47444,12/31/2019
Low SDI,Male,80+ years,499,2002,32381.08359,12/31/2019
Low SDI,Female,80+ years,499,2002,32141.23931,12/31/2019
Low SDI,Male,80+ years,499,2003,33660.87887,12/31/2019
Low SDI,Female,80+ years,499,2003,33423.31875,12/31/2019
Low SDI,Male,80+ years,499,2004,34887.41715,12/31/2019
Low SDI,Female,80+ years,499,2004,34721.61183,12/31/2019
Low SDI,Male,80+ years,499,2005,36132.74572,12/31/2019
Low SDI,Female,80+ years,499,2005,36056.6798,12/31/2019
Low SDI,Male,80+ years,499,2006,37447.6494,12/31/2019
Low SDI,Female,80+ years,499,2006,37440.84502,12/31/2019
Low SDI,Male,80+ years,499,2007,38910.26063,12/31/2019
Low SDI,Female,80+ years,499,2007,38873.25824,12/31/2019
Low SDI,Male,80+ years,499,2008,40413.77024,12/31/2019
Low SDI,Female,80+ years,499,2008,40333.01106,12/31/2019
Low SDI,Male,80+ years,499,2009,41986.95281,12/31/2019
Low SDI,Female,80+ years,499,2009,41824.37048,12/31/2019
Low SDI,Male,80+ years,499,2010,43705.40217,12/31/2019
Low SDI,Female,80+ years,499,2010,43327.42879,12/31/2019
Low SDI,Male,80+ years,499,2011,45484.53828,12/31/2019
Low SDI,Female,80+ years,499,2011,44868.83549,12/31/2019
Low SDI,Male,80+ years,499,2012,47275.40191,12/31/2019
Low SDI,Female,80+ years,499,2012,46489.79246,12/31/2019
Low SDI,Male,80+ years,499,2013,49145.32904,12/31/2019
Low SDI,Female,80+ years,499,2013,48245.94866,12/31/2019
Low SDI,Male,80+ years,499,2014,51039.09818,12/31/2019
Low SDI,Female,80+ years,499,2014,49972.04945,12/31/2019
Low SDI,Male,80+ years,499,2015,52990.85753,12/31/2019
Low SDI,Female,80+ years,499,2015,51773.85209,12/31/2019
Low SDI,Male,80+ years,499,2016,54621.29067,12/31/2019
Low SDI,Female,80+ years,499,2016,53403.80845,12/31/2019
Low SDI,Male,80+ years,499,2017,56428.85768,12/31/2019
Low SDI,Female,80+ years,499,2017,55240.7962,12/31/2019
Low SDI,Male,80+ years,499,2018,58507.55395,12/31/2019
Low SDI,Female,80+ years,499,2018,57349.90673,12/31/2019
Low SDI,Male,80+ years,499,2019,60760.25089,12/31/2019
Low SDI,Female,80+ years,499,2019,59531.09728,12/31/2019
Low SDI,Male,50-54 years,497,2006,18415.78313,12/31/2019
Low SDI,Female,50-54 years,497,2006,20093.01387,12/31/2019
Low SDI,Male,50-54 years,497,2007,18694.23301,12/31/2019
Low SDI,Female,50-54 years,497,2007,20281.01009,12/31/2019
Low SDI,Male,50-54 years,497,2008,19068.99938,12/31/2019
Low SDI,Female,50-54 years,497,2008,20582.87933,12/31/2019
Low SDI,Male,50-54 years,497,2009,19544.81042,12/31/2019
Low SDI,Female,50-54 years,497,2009,21008.32085,12/31/2019
Low SDI,Male,50-54 years,497,2010,20122.0046,12/31/2019
Low SDI,Female,50-54 years,497,2010,21582.83361,12/31/2019
Low SDI,Male,50-54 years,497,2011,20779.92705,12/31/2019
Low SDI,Female,50-54 years,497,2011,22277.44054,12/31/2019
Low SDI,Male,50-54 years,497,2012,21471.01268,12/31/2019
Low SDI,Female,50-54 years,497,2012,23019.19064,12/31/2019
Low SDI,Male,50-54 years,497,2013,22187.0693,12/31/2019
Low SDI,Female,50-54 years,497,2013,23797.5106,12/31/2019
Low SDI,Male,50-54 years,497,2014,22940.18381,12/31/2019
Low SDI,Female,50-54 years,497,2014,24611.32633,12/31/2019
Low SDI,Male,50-54 years,497,2015,23735.73925,12/31/2019
Low SDI,Female,50-54 years,497,2015,25460.66856,12/31/2019
Low SDI,Male,50-54 years,497,2016,24502.24079,12/31/2019
Low SDI,Female,50-54 years,497,2016,26334.40376,12/31/2019
Low SDI,Male,50-54 years,497,2017,25322.81987,12/31/2019
Low SDI,Female,50-54 years,497,2017,27278.10672,12/31/2019
Low SDI,Male,50-54 years,497,2018,26286.8624,12/31/2019
Low SDI,Female,50-54 years,497,2018,28330.48102,12/31/2019
Low SDI,Male,50-54 years,497,2019,27299.24248,12/31/2019
Low SDI,Female,50-54 years,497,2019,29467.52994,12/31/2019
Low SDI,Male,55-59 years,497,2000,10904.8756,12/31/2019
Low SDI,Female,55-59 years,497,2000,14294.26562,12/31/2019
Low SDI,Male,55-59 years,497,2001,11156.38061,12/31/2019
Low SDI,Female,55-59 years,497,2001,14524.87822,12/31/2019
Low SDI,Male,55-59 years,497,2002,11453.53863,12/31/2019
Low SDI,Female,55-59 years,497,2002,14762.87204,12/31/2019
Low SDI,Male,55-59 years,497,2003,11751.17573,12/31/2019
Low SDI,Female,55-59 years,497,2003,15051.25521,12/31/2019
Low SDI,Male,55-59 years,497,2004,12015.12092,12/31/2019
Low SDI,Female,55-59 years,497,2004,15293.74282,12/31/2019
Low SDI,Male,55-59 years,497,2005,12122.18109,12/31/2019
Low SDI,Female,55-59 years,497,2005,15440.83388,12/31/2019
Low SDI,Male,55-59 years,497,2006,12602.84262,12/31/2019
Low SDI,Female,55-59 years,497,2006,16108.43193,12/31/2019
Low SDI,Male,55-59 years,497,2007,12946.1203,12/31/2019
Low SDI,Female,55-59 years,497,2007,16577.61093,12/31/2019
Low SDI,Male,55-59 years,497,2008,13249.15224,12/31/2019
Low SDI,Female,55-59 years,497,2008,16952.86114,12/31/2019
Low SDI,Male,55-59 years,497,2009,13589.32364,12/31/2019
Low SDI,Female,55-59 years,497,2009,17384.78177,12/31/2019
Low SDI,Male,55-59 years,497,2010,14125.19976,12/31/2019
Low SDI,Female,55-59 years,497,2010,18062.75793,12/31/2019
Low SDI,Male,55-59 years,497,2011,14391.03853,12/31/2019
Low SDI,Female,55-59 years,497,2011,18379.18293,12/31/2019
Low SDI,Male,55-59 years,497,2012,14799.94282,12/31/2019
Low SDI,Female,55-59 years,497,2012,18858.30055,12/31/2019
Low SDI,Male,55-59 years,497,2013,15317.40331,12/31/2019
Low SDI,Female,55-59 years,497,2013,19470.9479,12/31/2019
Low SDI,Male,55-59 years,497,2014,15893.96076,12/31/2019
Low SDI,Female,55-59 years,497,2014,20161.44692,12/31/2019
Low SDI,Male,55-59 years,497,2015,16474.7537,12/31/2019
Low SDI,Female,55-59 years,497,2015,20883.71112,12/31/2019
Low SDI,Male,55-59 years,497,2016,16864.19078,12/31/2019
Low SDI,Female,55-59 years,497,2016,21431.78366,12/31/2019
Low SDI,Male,55-59 years,497,2017,17257.33044,12/31/2019
Low SDI,Female,55-59 years,497,2017,21999.59921,12/31/2019
Low SDI,Male,55-59 years,497,2018,17863.0694,12/31/2019
Low SDI,Female,55-59 years,497,2018,22803.79646,12/31/2019
Low SDI,Male,55-59 years,497,2019,18498.62526,12/31/2019
Low SDI,Female,55-59 years,497,2019,23638.2758,12/31/2019
Low SDI,Male,60-64 years,497,2000,6725.677469,12/31/2019
Low SDI,Female,60-64 years,497,2000,10453.19686,12/31/2019
Low SDI,Male,60-64 years,497,2001,6823.600323,12/31/2019
Low SDI,Female,60-64 years,497,2001,10625.8046,12/31/2019
Low SDI,Male,60-64 years,497,2002,6952.087458,12/31/2019
Low SDI,Female,60-64 years,497,2002,10851.16973,12/31/2019
Low SDI,Male,60-64 years,497,2003,7103.299833,12/31/2019
Low SDI,Female,60-64 years,497,2003,11055.38347,12/31/2019
Low SDI,Male,60-64 years,497,2004,7268.772208,12/31/2019
Low SDI,Female,60-64 years,497,2004,11282.23361,12/31/2019
Low SDI,Male,60-64 years,497,2005,7440.371813,12/31/2019
Low SDI,Female,60-64 years,497,2005,11474.18731,12/31/2019
Low SDI,Male,60-64 years,497,2006,7599.953592,12/31/2019
Low SDI,Female,60-64 years,497,2006,11634.39839,12/31/2019
Low SDI,Male,60-64 years,497,2007,7721.622815,12/31/2019
Low SDI,Female,60-64 years,497,2007,11712.15095,12/31/2019
Low SDI,Male,60-64 years,497,2008,7819.828532,12/31/2019
Low SDI,Female,60-64 years,497,2008,11785.42076,12/31/2019
Low SDI,Male,60-64 years,497,2009,7911.104866,12/31/2019
Low SDI,Female,60-64 years,497,2009,11853.7403,12/31/2019
Low SDI,Male,60-64 years,497,2010,7954.580304,12/31/2019
Low SDI,Female,60-64 years,497,2010,11956.91093,12/31/2019
Low SDI,Male,60-64 years,497,2011,8345.599994,12/31/2019
Low SDI,Female,60-64 years,497,2011,12620.76652,12/31/2019
Low SDI,Male,60-64 years,497,2012,8725.634508,12/31/2019
Low SDI,Female,60-64 years,497,2012,13272.22778,12/31/2019
Low SDI,Male,60-64 years,497,2013,9106.672724,12/31/2019
Low SDI,Female,60-64 years,497,2013,13918.53082,12/31/2019
Low SDI,Male,60-64 years,497,2014,9495.337324,12/31/2019
Low SDI,Female,60-64 years,497,2014,14578.50855,12/31/2019
Low SDI,Male,60-64 years,497,2015,9950.83872,12/31/2019
Low SDI,Female,60-64 years,497,2015,15298.40617,12/31/2019
Low SDI,Male,60-64 years,497,2016,10014.34026,12/31/2019
Low SDI,Female,60-64 years,497,2016,15357.12929,12/31/2019
Low SDI,Male,60-64 years,497,2017,10141.95902,12/31/2019
Low SDI,Female,60-64 years,497,2017,15511.01459,12/31/2019
Low SDI,Male,60-64 years,497,2018,10458.93832,12/31/2019
Low SDI,Female,60-64 years,497,2018,16002.56271,12/31/2019
Low SDI,Male,60-64 years,497,2019,10820.63595,12/31/2019
Low SDI,Female,60-64 years,497,2019,16560.11875,12/31/2019
Low SDI,Male,65-69 years,497,2000,4209.631323,12/31/2019
Low SDI,Female,65-69 years,497,2000,6840.05514,12/31/2019
Low SDI,Male,65-69 years,497,2001,4248.079808,12/31/2019
Low SDI,Female,65-69 years,497,2001,7003.476933,12/31/2019
Low SDI,Male,65-69 years,497,2002,4308.784786,12/31/2019
Low SDI,Female,65-69 years,497,2002,7189.538989,12/31/2019
Low SDI,Male,65-69 years,497,2003,4366.469572,12/31/2019
Low SDI,Female,65-69 years,497,2003,7373.27246,12/31/2019
Low SDI,Male,65-69 years,497,2004,4427.304166,12/31/2019
Low SDI,Female,65-69 years,497,2004,7541.935245,12/31/2019
Low SDI,Male,65-69 years,497,2005,4492.921327,12/31/2019
Low SDI,Female,65-69 years,497,2005,7702.806618,12/31/2019
Low SDI,Male,65-69 years,497,2006,4548.497703,12/31/2019
Low SDI,Female,65-69 years,497,2006,7786.191916,12/31/2019
Low SDI,Male,65-69 years,497,2007,4598.145623,12/31/2019
Low SDI,Female,65-69 years,497,2007,7841.225195,12/31/2019
Low SDI,Male,65-69 years,497,2008,4652.015814,12/31/2019
Low SDI,Female,65-69 years,497,2008,7856.617965,12/31/2019
Low SDI,Male,65-69 years,497,2009,4724.857556,12/31/2019
Low SDI,Female,65-69 years,497,2009,7918.864177,12/31/2019
Low SDI,Male,65-69 years,497,2010,4826.726487,12/31/2019
Low SDI,Female,65-69 years,497,2010,8030.349849,12/31/2019
Low SDI,Male,65-69 years,497,2011,4963.602954,12/31/2019
Low SDI,Female,65-69 years,497,2011,8244.77272,12/31/2019
Low SDI,Male,65-69 years,497,2012,5115.254845,12/31/2019
Low SDI,Female,65-69 years,497,2012,8510.549809,12/31/2019
Low SDI,Male,65-69 years,497,2013,5269.47527,12/31/2019
Low SDI,Female,65-69 years,497,2013,8811.459752,12/31/2019
Low SDI,Male,65-69 years,497,2014,5408.249339,12/31/2019
Low SDI,Female,65-69 years,497,2014,9078.615816,12/31/2019
Low SDI,Male,65-69 years,497,2015,5473.309778,12/31/2019
Low SDI,Female,65-69 years,497,2015,9251.348645,12/31/2019
Low SDI,Male,65-69 years,497,2016,5711.027964,12/31/2019
Low SDI,Female,65-69 years,497,2016,9616.027497,12/31/2019
Low SDI,Male,65-69 years,497,2017,5917.923866,12/31/2019
Low SDI,Female,65-69 years,497,2017,9914.792905,12/31/2019
Low SDI,Male,65-69 years,497,2018,6150.906026,12/31/2019
Low SDI,Female,65-69 years,497,2018,10345.58663,12/31/2019
Low SDI,Male,65-69 years,497,2019,6391.996902,12/31/2019
Low SDI,Female,65-69 years,497,2019,10795.95577,12/31/2019
Low SDI,Male,70-74 years,497,2000,2634.182278,12/31/2019
Low SDI,Female,70-74 years,497,2000,4253.71207,12/31/2019
Low SDI,Male,70-74 years,497,2001,2682.404504,12/31/2019
Low SDI,Female,70-74 years,497,2001,4346.20817,12/31/2019
Low SDI,Male,70-74 years,497,2002,2715.785426,12/31/2019
Low SDI,Female,70-74 years,497,2002,4452.228167,12/31/2019
Low SDI,Male,70-74 years,497,2003,2747.172572,12/31/2019
Low SDI,Female,70-74 years,497,2003,4570.85982,12/31/2019
Low SDI,Male,70-74 years,497,2004,2779.391564,12/31/2019
Low SDI,Female,70-74 years,497,2004,4693.261846,12/31/2019
Low SDI,Male,70-74 years,497,2005,2813.732749,12/31/2019
Low SDI,Female,70-74 years,497,2005,4812.442166,12/31/2019
Low SDI,Male,70-74 years,497,2006,2842.249846,12/31/2019
Low SDI,Female,70-74 years,497,2006,4908.064058,12/31/2019
Low SDI,Male,70-74 years,497,2007,2881.202072,12/31/2019
Low SDI,Female,70-74 years,497,2007,4985.216643,12/31/2019
Low SDI,Male,70-74 years,497,2008,2918.06013,12/31/2019
Low SDI,Female,70-74 years,497,2008,5051.581647,12/31/2019
Low SDI,Male,70-74 years,497,2009,2959.940093,12/31/2019
Low SDI,Female,70-74 years,497,2009,5121.045651,12/31/2019
Low SDI,Male,70-74 years,497,2010,3009.292324,12/31/2019
Low SDI,Female,70-74 years,497,2010,5224.590948,12/31/2019
Low SDI,Male,70-74 years,497,2011,3062.230457,12/31/2019
Low SDI,Female,70-74 years,497,2011,5343.352123,12/31/2019
Low SDI,Male,70-74 years,497,2012,3123.370306,12/31/2019
Low SDI,Female,70-74 years,497,2012,5502.822228,12/31/2019
Low SDI,Male,70-74 years,497,2013,3190.066098,12/31/2019
Low SDI,Female,70-74 years,497,2013,5654.114991,12/31/2019
Low SDI,Male,70-74 years,497,2014,3269.108011,12/31/2019
Low SDI,Female,70-74 years,497,2014,5824.123276,12/31/2019
Low SDI,Male,70-74 years,497,2015,3363.516361,12/31/2019
Low SDI,Female,70-74 years,497,2015,5972.638525,12/31/2019
Low SDI,Male,70-74 years,497,2016,3467.022571,12/31/2019
Low SDI,Female,70-74 years,497,2016,6060.4403,12/31/2019
Low SDI,Male,70-74 years,497,2017,3575.291137,12/31/2019
Low SDI,Female,70-74 years,497,2017,6159.406226,12/31/2019
Low SDI,Male,70-74 years,497,2018,3688.459781,12/31/2019
Low SDI,Female,70-74 years,497,2018,6349.147366,12/31/2019
Low SDI,Male,70-74 years,497,2019,3790.53672,12/31/2019
Low SDI,Female,70-74 years,497,2019,6519.042769,12/31/2019
Low SDI,Male,75-79 years,497,2000,1481.798061,12/31/2019
Low SDI,Female,75-79 years,497,2000,2436.260642,12/31/2019
Low SDI,Male,75-79 years,497,2001,1509.30699,12/31/2019
Low SDI,Female,75-79 years,497,2001,2489.68038,12/31/2019
Low SDI,Male,75-79 years,497,2002,1540.404476,12/31/2019
Low SDI,Female,75-79 years,497,2002,2550.524319,12/31/2019
Low SDI,Male,75-79 years,497,2003,1571.274805,12/31/2019
Low SDI,Female,75-79 years,497,2003,2616.299225,12/31/2019
Low SDI,Male,75-79 years,497,2004,1605.499344,12/31/2019
Low SDI,Female,75-79 years,497,2004,2684.160966,12/31/2019
Low SDI,Male,75-79 years,497,2005,1644.500643,12/31/2019
Low SDI,Female,75-79 years,497,2005,2751.893025,12/31/2019
Low SDI,Male,75-79 years,497,2006,1681.780954,12/31/2019
Low SDI,Female,75-79 years,497,2006,2806.250043,12/31/2019
Low SDI,Male,75-79 years,497,2007,1710.406803,12/31/2019
Low SDI,Female,75-79 years,497,2007,2854.674147,12/31/2019
Low SDI,Male,75-79 years,497,2008,1738.175199,12/31/2019
Low SDI,Female,75-79 years,497,2008,2907.242263,12/31/2019
Low SDI,Male,75-79 years,497,2009,1767.518703,12/31/2019
Low SDI,Female,75-79 years,497,2009,2969.238991,12/31/2019
Low SDI,Male,75-79 years,497,2010,1798.818781,12/31/2019
Low SDI,Female,75-79 years,497,2010,3047.807514,12/31/2019
Low SDI,Male,75-79 years,497,2011,1828.651507,12/31/2019
Low SDI,Female,75-79 years,497,2011,3144.032146,12/31/2019
Low SDI,Male,75-79 years,497,2012,1868.959713,12/31/2019
Low SDI,Female,75-79 years,497,2012,3257.730889,12/31/2019
Low SDI,Male,75-79 years,497,2013,1908.614069,12/31/2019
Low SDI,Female,75-79 years,497,2013,3374.46445,12/31/2019
Low SDI,Male,75-79 years,497,2014,1950.885848,12/31/2019
Low SDI,Female,75-79 years,497,2014,3484.861988,12/31/2019
Low SDI,Male,75-79 years,497,2015,1997.238525,12/31/2019
Low SDI,Female,75-79 years,497,2015,3593.384675,12/31/2019
Low SDI,Male,75-79 years,497,2016,2044.274133,12/31/2019
Low SDI,Female,75-79 years,497,2016,3642.316309,12/31/2019
Low SDI,Male,75-79 years,497,2017,2100.155773,12/31/2019
Low SDI,Female,75-79 years,497,2017,3708.002857,12/31/2019
Low SDI,Male,75-79 years,497,2018,2162.435844,12/31/2019
Low SDI,Female,75-79 years,497,2018,3802.942579,12/31/2019
Low SDI,Male,75-79 years,497,2019,2231.783925,12/31/2019
Low SDI,Female,75-79 years,497,2019,3912.008757,12/31/2019
Low SDI,Male,80+ years,497,2000,1141.41777,12/31/2019
Low SDI,Female,80+ years,497,2000,1936.526957,12/31/2019
Low SDI,Male,80+ years,497,2001,1172.163086,12/31/2019
Low SDI,Female,80+ years,497,2001,2001.902414,12/31/2019
Low SDI,Male,80+ years,497,2002,1201.45798,12/31/2019
Low SDI,Female,80+ years,497,2002,2072.079298,12/31/2019
Low SDI,Male,80+ years,497,2003,1229.771641,12/31/2019
Low SDI,Female,80+ years,497,2003,2143.727221,12/31/2019
Low SDI,Male,80+ years,497,2004,1257.683048,12/31/2019
Low SDI,Female,80+ years,497,2004,2215.522824,12/31/2019
Low SDI,Male,80+ years,497,2005,1291.237325,12/31/2019
Low SDI,Female,80+ years,497,2005,2285.767204,12/31/2019
Low SDI,Male,80+ years,497,2006,1328.178429,12/31/2019
Low SDI,Female,80+ years,497,2006,2346.732401,12/31/2019
Low SDI,Male,80+ years,497,2007,1367.171123,12/31/2019
Low SDI,Female,80+ years,497,2007,2404.403305,12/31/2019
Low SDI,Male,80+ years,497,2008,1406.706049,12/31/2019
Low SDI,Female,80+ years,497,2008,2461.812385,12/31/2019
Low SDI,Male,80+ years,497,2009,1449.439255,12/31/2019
Low SDI,Female,80+ years,497,2009,2526.580079,12/31/2019
Low SDI,Male,80+ years,497,2010,1498.898949,12/31/2019
Low SDI,Female,80+ years,497,2010,2606.705671,12/31/2019
Low SDI,Male,80+ years,497,2011,1551.302574,12/31/2019
Low SDI,Female,80+ years,497,2011,2700.542314,12/31/2019
Low SDI,Male,80+ years,497,2012,1603.356026,12/31/2019
Low SDI,Female,80+ years,497,2012,2809.910832,12/31/2019
Low SDI,Male,80+ years,497,2013,1656.488499,12/31/2019
Low SDI,Female,80+ years,497,2013,2927.246259,12/31/2019
Low SDI,Male,80+ years,497,2014,1711.256702,12/31/2019
Low SDI,Female,80+ years,497,2014,3045.280759,12/31/2019
Low SDI,Male,80+ years,497,2015,1770.035581,12/31/2019
Low SDI,Female,80+ years,497,2015,3162.361791,12/31/2019
Low SDI,Male,80+ years,497,2016,1826.54039,12/31/2019
Low SDI,Female,80+ years,497,2016,3250.235298,12/31/2019
Low SDI,Male,80+ years,497,2017,1892.982859,12/31/2019
Low SDI,Female,80+ years,497,2017,3347.956206,12/31/2019
Low SDI,Male,80+ years,497,2018,1963.947891,12/31/2019
Low SDI,Female,80+ years,497,2018,3475.411608,12/31/2019
Low SDI,Male,80+ years,497,2019,2035.169995,12/31/2019
Low SDI,Female,80+ years,497,2019,3599.717555,12/31/2019
Low SDI,Male,<5 years,503,2000,606.7265842,12/31/2019
Low SDI,Female,<5 years,503,2000,502.2447744,12/31/2019
Low SDI,Male,<5 years,503,2001,624.6550755,12/31/2019
Low SDI,Female,<5 years,503,2001,516.5781603,12/31/2019
Low SDI,Male,<5 years,503,2002,643.2329872,12/31/2019
Low SDI,Female,<5 years,503,2002,532.1626037,12/31/2019
Low SDI,Male,<5 years,503,2003,661.879853,12/31/2019
Low SDI,Female,<5 years,503,2003,548.1668265,12/31/2019
Low SDI,Male,<5 years,503,2004,680.9339455,12/31/2019
Low SDI,Female,<5 years,503,2004,564.4699947,12/31/2019
Low SDI,Male,<5 years,503,2005,700.5969693,12/31/2019
Low SDI,Female,<5 years,503,2005,580.8162016,12/31/2019
Low SDI,Male,<5 years,503,2006,720.6180543,12/31/2019
Low SDI,Female,<5 years,503,2006,596.6344085,12/31/2019
Low SDI,Male,<5 years,503,2007,741.1732726,12/31/2019
Low SDI,Female,<5 years,503,2007,612.2524109,12/31/2019
Low SDI,Male,<5 years,503,2008,761.7894565,12/31/2019
Low SDI,Female,<5 years,503,2008,627.6933087,12/31/2019
Low SDI,Male,<5 years,503,2009,781.8412372,12/31/2019
Low SDI,Female,<5 years,503,2009,642.7910334,12/31/2019
Low SDI,Male,<5 years,503,2010,800.6233929,12/31/2019
Low SDI,Female,<5 years,503,2010,657.4912524,12/31/2019
Low SDI,Male,<5 years,503,2011,817.5373398,12/31/2019
Low SDI,Female,<5 years,503,2011,671.537638,12/31/2019
Low SDI,Male,<5 years,503,2012,833.1712261,12/31/2019
Low SDI,Female,<5 years,503,2012,684.8983187,12/31/2019
Low SDI,Male,<5 years,503,2013,848.0006425,12/31/2019
Low SDI,Female,<5 years,503,2013,697.5892545,12/31/2019
Low SDI,Male,<5 years,503,2014,862.1290859,12/31/2019
Low SDI,Female,<5 years,503,2014,709.5225541,12/31/2019
Low SDI,Male,<5 years,503,2015,876.1899141,12/31/2019
Low SDI,Female,<5 years,503,2015,721.0094332,12/31/2019
Low SDI,Male,<5 years,503,2016,894.0209985,12/31/2019
Low SDI,Female,<5 years,503,2016,736.4966441,12/31/2019
Low SDI,Male,<5 years,503,2017,912.8476103,12/31/2019
Low SDI,Female,<5 years,503,2017,752.5328119,12/31/2019
Low SDI,Male,<5 years,503,2018,929.7741211,12/31/2019
Low SDI,Female,<5 years,503,2018,765.5693113,12/31/2019
Low SDI,Male,<5 years,503,2019,948.6088126,12/31/2019
